date,totalActivePower,dcVoltage,groundFaultResistance,powerLimit,totalEnergy,temperature,inverterMode,operationMode,L1_acCurrent,L1_acVoltage,L1_acFrequency,L1_apparentPower,L1_activePower,L1_reactivePower,L1_cosPhi,L2_acCurrent,L2_acVoltage,L2_acFrequency,L2_apparentPower,L2_activePower,L2_reactivePower,L2_cosPhi,L3_acCurrent,L3_acVoltage,L3_acFrequency,L3_apparentPower,L3_activePower,L3_reactivePower,L3_cosPhi,vL1To2,vL2To3,vL3To1
2025-06-30 07:43:25,824.514,758.913,1379.5,100.0,75167104.0,40.8885,MPPT,0,1.52968,248.735,50.0684,381.917,302.181,-233.553,1.0,1.37059,248.329,50.0693,347.993,266.377,-208.606,1.0,1.40548,246.078,50.0684,338.339,255.957,-235.766,1.0,429.782,426.279,430.839
2025-06-30 07:48:25,616.731,756.831,1379.5,100.0,75167200.0,40.9097,MPPT,0,1.32139,247.288,50.0801,329.296,233.281,-232.412,1.0,1.15547,248.71,50.0789,309.975,193.265,-210.657,1.0,1.25287,246.339,50.081,285.881,190.184,-244.774,1.0,429.725,426.257,430.152
2025-06-30 07:53:25,488.3,753.3,1379.5,100.0,75167200.0,40.9191,MPPT,0,1.21579,245.863,50.0591,301.702,186.085,-237.479,1.0,1.10335,248.25,50.0594,291.485,154.714,-223.809,1.0,1.17963,246.465,50.0598,272.079,147.501,-251.41,1.0,428.014,426.014,428.688
2025-06-30 07:58:25,732.041,755.48,1379.5,100.0,75167296.0,40.9403,MPPT,0,1.44046,247.631,50.0494,358.351,263.289,-243.094,1.0,1.29311,248.224,50.049,336.864,238.203,-211.949,1.0,1.36494,245.056,50.049,318.846,230.549,-245.611,1.0,428.945,425.199,429.081
2025-06-30 08:03:25,1108.73,749.831,1379.5,100.0,75167296.0,40.9588,MPPT,0,1.78386,245.519,49.9913,439.065,393.352,-195.07,1.0,1.65653,244.771,49.991,409.905,362.603,-179.902,1.0,1.67521,243.618,49.991,404.779,352.774,-208.741,1.0,424.739,421.093,425.212
2025-06-30 08:08:25,1883.2,758.537,1379.5,100.0,75167400.0,40.977,MPPT,0,2.75516,247.923,50.0234,688.486,647.483,-234.05,1.0,2.65928,249.985,50.0252,665.156,619.301,-228.648,1.0,2.6799,247.013,50.0231,660.162,616.415,-249.93,1.0,431.264,427.985,430.95
2025-06-30 08:13:25,1517.56,755.464,1379.5,100.0,75167600.0,41.0302,MPPT,0,2.30158,247.38,49.9923,573.416,528.483,-222.511,1.0,2.19727,249.167,49.9928,538.725,501.525,-206.823,1.0,2.18418,244.963,49.9928,542.497,487.546,-229.18,1.0,429.126,425.591,429.457
2025-06-30 08:18:25,1973.35,752.718,1379.5,100.0,75167696.0,41.0644,MPPT,0,2.90185,246.514,49.9743,718.153,681.215,-227.354,1.0,2.80104,247.827,49.9763,684.301,649.267,-220.67,1.0,2.78931,242.233,49.9756,685.742,642.869,-234.494,1.0,426.837,422.292,426.449
2025-06-30 08:23:25,1661.22,750.026,1379.5,100.0,75167904.0,41.1218,MPPT,0,2.47579,246.194,49.9856,610.855,577.28,-199.729,1.0,2.36056,246.148,49.9846,581.127,542.698,-196.647,1.0,2.3715,242.472,49.9847,577.227,541.238,-211.588,1.0,425.441,421.496,425.99
2025-06-30 08:28:25,953.597,749.838,1379.5,100.0,75168000.0,41.1234,MPPT,0,1.63131,244.615,49.966,401.628,341.285,-211.731,1.0,1.47645,246.297,49.9663,380.133,303.918,-195.146,1.0,1.55114,243.392,49.9666,361.176,308.395,-222.248,1.0,424.941,421.726,425.137
2025-06-30 08:33:25,507.321,749.809,1379.5,100.0,75168096.0,41.097,MPPT,0,1.23844,242.827,50.005,303.701,189.992,-236.933,1.0,1.13226,245.838,50.0037,294.137,160.724,-223.428,1.0,1.20931,242.135,50.0039,275.232,156.604,-248.981,1.0,422.739,419.81,423.02
2025-06-30 08:38:25,494.52,749.955,1379.5,100.0,75168096.0,41.0886,MPPT,0,1.26232,244.365,49.9852,309.031,190.964,-242.967,1.0,1.15031,242.213,49.9863,296.696,153.487,-232.557,1.0,1.21725,242.46,49.9851,278.641,150.069,-255.945,1.0,420.885,418.532,423.562
2025-06-30 08:43:25,987.297,749.817,1379.5,100.0,75168200.0,41.0879,MPPT,0,1.71999,244.691,49.9847,424.056,350.627,-238.504,1.0,1.58709,247.189,49.9845,410.108,313.503,-229.059,1.0,1.67169,243.662,49.9843,388.268,323.167,-252.49,1.0,425.619,422.276,425.864
2025-06-30 08:48:25,1166.1,756.963,1379.5,100.0,75168200.0,41.0976,MPPT,0,1.90415,247.175,49.9726,475.361,411.573,-237.858,1.0,1.80162,250.506,49.9737,444.739,383.62,-227.784,1.0,1.80028,245.379,49.9726,446.15,370.904,-245.403,1.0,430.259,426.498,429.996
2025-06-30 08:53:25,2277.54,751.871,1379.5,100.0,75168400.0,41.1356,MPPT,0,3.23699,245.999,50.0121,802.722,774.257,-211.869,1.0,3.19688,248.9,50.0103,784.725,753.716,-226.592,1.0,3.18916,244.184,50.0106,787.04,749.568,-232.251,1.0,427.941,424.327,427.516
2025-06-30 08:58:25,4152.32,752.376,1379.5,100.0,75168704.0,41.2421,MPPT,0,5.82827,245.694,49.9781,1445.03,1403.1,-345.564,1.0,5.74515,246.733,49.978,1421.24,1372.69,-338.381,1.0,5.75284,246.758,49.9782,1413.78,1376.53,-353.675,1.0,427.221,425.087,428.081
2025-06-30 09:03:25,4548.03,749.833,1379.5,100.0,75169000.0,41.4734,MPPT,0,6.34248,243.864,49.9307,1560.75,1532.49,-295.684,1.0,6.28564,244.991,49.9294,1536.91,1507.39,-278.768,1.0,6.28155,244.912,49.9296,1532.95,1508.16,-295.901,1.0,423.925,421.305,425.48
2025-06-30 09:08:25,6092.17,750.458,1379.5,100.0,75169400.0,41.6931,MPPT,0,8.43591,244.266,49.8826,2084.73,2061.07,-313.224,1.0,8.3008,246.558,49.8832,2047.74,2009.2,-303.77,1.0,8.33963,245.42,49.8833,2032.03,2021.91,-324.226,1.0,425.669,422.604,426.676
2025-06-30 09:13:25,6769.68,752.078,1379.5,100.0,75170000.0,42.0867,MPPT,0,9.29018,244.848,49.8889,2302.25,2279.36,-323.783,1.0,9.21175,247.732,49.8895,2278.42,2237.99,-312.917,1.0,9.24867,245.817,49.8887,2259.76,2252.33,-343.813,1.0,426.89,424.097,427.751
2025-06-30 09:18:25,3718.41,752.38,1379.5,100.0,75170496.0,42.2714,MPPT,0,5.24661,245.817,49.8757,1300.15,1254.85,-340.217,1.0,5.2115,246.731,49.8763,1278.4,1234.61,-333.957,1.0,5.20007,245.601,49.8767,1278.98,1228.96,-352.089,1.0,426.767,423.685,427.908
2025-06-30 09:23:25,5618.8,752.207,1379.5,100.0,75170800.0,42.2666,MPPT,0,8.6752,245.399,49.8513,2148.7,1888.2,-1025.48,1.0,8.40126,246.281,49.8526,2062.42,1861.51,-894.971,1.0,8.36359,246.378,49.8522,2065.48,1869.09,-871.819,1.0,426.77,424.341,427.526
2025-06-30 09:28:25,7674.83,755.942,1379.5,100.0,75171400.0,42.599,MPPT,0,10.4242,245.711,49.8855,2597.52,2573.73,-350.689,1.0,10.4127,248.167,49.8856,2576.6,2551.45,-344.943,1.0,10.365,250.007,49.8861,2574.66,2549.65,-371.722,1.0,429.321,428.13,430.846
2025-06-30 09:33:25,10387.6,755.215,1379.5,100.0,75172200.0,43.1141,MPPT,0,14.4243,246.23,49.8876,3589.75,3477.34,-891.332,1.0,14.2874,247.502,49.8879,3563.44,3439.88,-807.323,1.0,14.351,249.152,49.888,3533.34,3470.38,-809.023,1.0,429.021,427.689,430.127
2025-06-30 09:38:25,10437.9,756.062,1379.5,100.0,75173104.0,43.7871,MPPT,0,14.1039,245.682,49.892,3510.64,3497.79,-300.196,1.0,14.015,248.11,49.8921,3496.67,3459.14,-302.904,1.0,14.0773,250.008,49.8916,3472.38,3481.01,-330.508,1.0,429.539,428.342,430.313
2025-06-30 09:43:25,6167.14,751.74,1379.5,100.0,75173904.0,44.1793,MPPT,0,8.50631,244.184,49.9805,2104.99,2075.8,-349.338,1.0,8.40287,246.362,49.9827,2080.25,2041.31,-331.173,1.0,8.43132,247.419,49.9826,2068.0,2050.03,-353.303,1.0,426.579,424.941,427.363
2025-06-30 09:48:25,5513.73,751.84,1379.5,100.0,75174400.0,44.0308,MPPT,0,7.59631,244.897,50.0194,1880.33,1848.24,-345.875,1.0,7.544,247.398,50.0198,1874.09,1825.77,-330.846,1.0,7.59097,247.447,50.0192,1855.51,1839.71,-357.346,1.0,427.296,425.725,427.944
2025-06-30 09:53:25,2455.62,749.916,1379.5,100.0,75174704.0,43.7167,MPPT,0,3.51549,243.088,50.0144,865.622,836.533,-222.515,1.0,3.43036,246.173,50.014,841.313,811.046,-217.417,1.0,3.42549,246.135,50.0137,839.682,808.041,-234.259,1.0,424.494,423.262,425.668
2025-06-30 09:58:25,1821.86,749.816,1379.5,100.0,75174896.0,43.297,MPPT,0,2.6847,243.068,50.0463,660.487,629.822,-198.914,1.0,2.57156,245.967,50.0451,627.193,599.039,-192.618,1.0,2.5584,245.717,50.0455,629.245,593.003,-204.252,1.0,424.554,422.742,425.154
2025-06-30 10:03:25,2381.24,749.967,1379.5,100.0,75175104.0,43.0114,MPPT,0,3.4312,243.097,50.0322,843.15,812.998,-223.461,1.0,3.30938,246.641,50.0322,819.676,782.186,-215.587,1.0,3.33889,245.513,50.0312,811.352,786.054,-232.355,1.0,424.928,423.58,425.016
2025-06-30 10:08:25,1571.57,749.864,1379.5,100.0,75175200.0,42.7937,MPPT,0,2.40361,242.365,50.0329,590.535,549.072,-217.373,1.0,2.26541,246.286,50.0319,558.079,513.73,-208.439,1.0,2.27683,245.735,50.032,554.406,508.77,-229.356,1.0,424.158,422.959,424.632
2025-06-30 10:13:25,1865.29,749.834,1379.5,100.0,75175400.0,42.5974,MPPT,0,2.73122,242.84,50.0102,671.314,638.268,-208.028,1.0,2.64226,246.394,50.0117,651.367,614.849,-201.016,1.0,2.65541,246.308,50.0115,646.875,612.173,-222.537,1.0,424.952,423.815,425.195
2025-06-30 10:18:25,2876.74,749.899,1379.5,100.0,75175600.0,42.4726,MPPT,0,4.06017,242.385,50.0918,997.585,969.069,-236.814,1.0,4.00186,245.756,50.0916,985.362,952.441,-232.406,1.0,4.01194,247.073,50.0921,980.386,955.231,-241.809,1.0,424.425,423.945,425.174
2025-06-30 10:23:25,3949.35,750.039,1379.5,100.0,75175904.0,42.4351,MPPT,0,5.53516,242.776,50.0808,1356.95,1326.83,-284.312,1.0,5.45503,244.968,50.0811,1355.59,1299.02,-280.278,1.0,5.55138,244.86,50.0802,1328.91,1323.5,-293.176,1.0,423.245,421.348,423.781
2025-06-30 10:28:25,3710.86,754.558,1379.5,100.0,75176200.0,42.518,MPPT,0,5.19506,245.509,50.1317,1289.08,1251.53,-308.852,1.0,5.17486,249.852,50.1316,1267.99,1233.87,-321.733,1.0,5.16456,244.233,50.1301,1275.12,1225.46,-325.628,1.0,429.156,424.44,427.128
2025-06-30 10:33:25,3762.09,749.774,1379.5,100.0,75176496.0,42.4985,MPPT,0,5.32879,242.422,50.0619,1304.77,1273.04,-285.991,1.0,5.28851,246.194,50.0619,1274.71,1249.26,-300.483,1.0,5.25773,240.466,50.061,1284.89,1239.8,-296.302,1.0,422.725,418.322,421.638
2025-06-30 10:38:25,5392.48,750.036,1379.5,100.0,75176896.0,42.5871,MPPT,0,7.52335,243.909,50.0035,1839.11,1810.62,-322.472,1.0,7.51089,244.743,50.0057,1826.88,1786.55,-334.062,1.0,7.5358,239.26,50.0057,1817.52,1795.3,-338.198,1.0,421.576,417.358,421.728
2025-06-30 10:43:25,7877.0,749.785,1379.5,100.0,75177504.0,42.8755,MPPT,0,10.83,244.666,50.0498,2663.6,2648.88,-279.64,1.0,10.8204,245.309,50.049,2635.85,2610.18,-291.772,1.0,10.8214,240.909,50.05,2626.44,2617.94,-306.757,1.0,423.054,418.615,424.21
2025-06-30 10:48:25,9631.61,749.981,1379.5,100.0,75178200.0,43.3604,MPPT,0,13.4136,242.033,50.0956,3252.19,3244.69,-220.68,1.0,13.2806,241.527,50.0965,3223.7,3173.52,-238.472,1.0,13.38,238.595,50.0953,3182.46,3213.4,-257.542,1.0,417.654,414.025,418.643
2025-06-30 10:53:25,8579.95,749.895,1379.5,100.0,75179000.0,43.8801,MPPT,0,11.9996,239.349,50.0722,2898.4,2888.68,-237.134,1.0,11.921,242.277,50.0731,2859.25,2844.55,-252.757,1.0,11.9095,238.5,50.0721,2855.76,2846.72,-267.39,1.0,416.691,413.207,417.047
2025-06-30 10:58:25,9550.36,749.768,1379.5,100.0,75179904.0,44.332,MPPT,0,13.3457,239.544,50.0546,3213.96,3204.38,-247.939,1.0,13.333,241.247,50.0554,3189.59,3168.21,-268.177,1.0,13.3614,236.211,50.0556,3179.54,3177.76,-274.386,1.0,415.184,411.249,415.308
2025-06-30 11:03:25,8349.74,749.921,1379.5,100.0,75180600.0,44.5928,MPPT,0,11.7126,239.118,50.0691,2821.67,2810.05,-255.759,1.0,11.6366,241.942,50.0695,2790.43,2763.32,-273.952,1.0,11.6796,236.196,50.0695,2776.87,2776.36,-279.881,1.0,415.237,411.58,415.452
2025-06-30 11:08:25,5932.47,749.865,1379.5,100.0,75181200.0,44.5809,MPPT,0,8.39922,238.674,50.024,2019.77,1996.58,-305.174,1.0,8.33573,238.014,50.0247,2002.52,1959.18,-315.596,1.0,8.34543,240.228,50.0245,1984.43,1976.71,-320.472,1.0,413.405,412.01,416.367
2025-06-30 11:13:25,5239.08,749.939,1379.5,100.0,75181696.0,44.3948,MPPT,0,7.50762,236.551,50.0174,1794.08,1768.98,-299.036,1.0,7.38903,238.957,50.0158,1767.79,1728.73,-304.953,1.0,7.40646,238.496,50.0157,1755.42,1741.37,-304.468,1.0,411.813,411.014,413.602
2025-06-30 11:18:25,5047.63,749.934,1379.5,100.0,75182096.0,44.1953,MPPT,0,7.17811,236.988,50.0854,1718.4,1691.03,-305.49,1.0,7.1945,238.753,50.0855,1703.2,1681.11,-305.718,1.0,7.13177,238.823,50.0858,1708.68,1675.49,-305.972,1.0,411.979,411.538,413.988
2025-06-30 11:23:25,5178.3,749.729,1379.5,100.0,75182600.0,44.0565,MPPT,0,7.3436,238.532,50.0869,1768.51,1739.55,-318.724,1.0,7.28253,240.478,50.0863,1753.77,1715.59,-327.545,1.0,7.28519,240.955,50.0871,1746.58,1723.16,-326.247,1.0,415.487,414.852,416.859
2025-06-30 11:28:25,6983.71,749.906,1379.5,100.0,75183104.0,44.0197,MPPT,0,9.90696,236.198,50.0901,2372.73,2356.33,-278.477,1.0,9.76219,239.14,50.0906,2344.61,2301.96,-303.429,1.0,9.81383,239.206,50.0912,2321.87,2325.43,-299.341,1.0,412.245,411.63,413.874
2025-06-30 11:33:25,8222.18,749.908,1379.5,100.0,75183800.0,44.238,MPPT,0,11.6007,235.849,50.1495,2777.13,2763.78,-271.96,1.0,11.5394,239.872,50.1485,2742.49,2731.61,-308.719,1.0,11.4977,239.637,50.1488,2749.0,2726.79,-293.019,1.0,412.901,411.834,413.82
2025-06-30 11:38:25,8208.11,750.042,1379.5,100.0,75184496.0,44.5271,MPPT,0,11.4648,238.786,50.1011,2776.64,2760.68,-297.325,1.0,11.3758,241.597,50.1013,2748.69,2716.56,-320.834,1.0,11.3731,243.163,50.1012,2735.44,2730.88,-312.422,1.0,416.934,416.751,419.091
2025-06-30 11:43:25,8383.53,749.873,1379.5,100.0,75185200.0,44.679,MPPT,0,11.7222,239.426,50.0685,2828.8,2813.03,-298.279,1.0,11.6574,241.519,50.0685,2807.31,2780.54,-315.186,1.0,11.6538,240.38,50.0681,2798.34,2789.96,-311.568,1.0,416.009,414.829,418.132
2025-06-30 11:48:25,9688.97,749.719,1379.5,100.0,75186000.0,45.0219,MPPT,0,13.7441,233.423,50.0288,3250.53,3240.64,-253.312,1.0,13.7025,238.588,50.0293,3237.04,3222.34,-261.968,1.0,13.7114,235.64,50.0304,3232.97,3226.0,-267.188,1.0,409.029,407.428,409.029
2025-06-30 11:53:25,8845.3,750.035,1379.5,100.0,75186704.0,45.2092,MPPT,0,12.6141,233.264,50.0095,2972.1,2961.63,-249.329,1.0,12.5808,235.34,50.0107,2961.34,2933.3,-266.046,1.0,12.575,235.35,50.0105,2945.34,2950.38,-254.586,1.0,406.014,405.459,407.82
2025-06-30 11:58:25,12402.2,750.104,1379.5,100.0,75187696.0,45.5329,MPPT,0,17.3643,237.993,50.0702,4162.36,4153.94,-264.619,1.0,17.2366,239.281,50.069,4157.0,4100.21,-281.663,1.0,17.3353,239.834,50.0706,4109.88,4148.0,-273.357,1.0,413.448,413.131,415.27
2025-06-30 12:03:25,10063.8,749.838,1379.5,100.0,75188704.0,45.9719,MPPT,0,14.1243,237.106,50.0244,3378.37,3368.1,-263.257,1.0,14.0946,239.695,50.0246,3365.5,3340.94,-283.183,1.0,14.0956,237.655,50.024,3352.92,3354.76,-268.595,1.0,412.346,411.279,413.596
2025-06-30 12:08:25,11136.3,750.016,1379.5,100.0,75189696.0,46.2745,MPPT,0,15.6196,236.777,49.9616,3735.49,3726.42,-260.217,1.0,15.5456,238.125,49.9608,3728.81,3691.44,-281.829,1.0,15.5542,240.003,49.9609,3702.18,3718.44,-277.908,1.0,411.976,412.152,414.474
2025-06-30 12:13:25,10768.2,750.042,1379.5,100.0,75190600.0,46.4434,MPPT,0,15.0713,236.76,49.9498,3605.68,3596.37,-258.995,1.0,15.0156,238.499,49.9504,3613.33,3569.21,-279.925,1.0,15.0716,239.947,49.9488,3580.17,3602.6,-278.24,1.0,412.47,412.272,414.382
2025-06-30 12:18:25,9536.43,749.829,1379.5,100.0,75191400.0,46.3656,MPPT,0,13.3924,237.021,49.9985,3203.11,3190.8,-280.538,1.0,13.3242,238.916,49.998,3201.4,3157.98,-297.704,1.0,13.3665,240.024,49.9989,3171.98,3187.65,-296.36,1.0,412.977,412.699,414.298
2025-06-30 12:23:25,10479.8,749.94,1379.5,100.0,75192304.0,46.4461,MPPT,0,14.6782,237.275,50.0017,3520.18,3510.93,-254.975,1.0,14.5646,239.574,50.0021,3510.83,3469.29,-272.875,1.0,14.6334,239.93,50.0013,3480.0,3499.61,-280.513,1.0,413.497,413.529,414.86
2025-06-30 12:28:25,8082.45,749.955,1379.5,100.0,75193104.0,46.4978,MPPT,0,11.434,236.363,49.979,2735.7,2721.35,-279.857,1.0,11.312,239.887,49.979,2700.85,2677.31,-297.413,1.0,11.2953,239.792,49.9783,2693.78,2683.79,-303.118,1.0,412.776,412.648,414.555
2025-06-30 12:33:21,10384.9,749.719,1379.5,100.0,75193904.0,46.3788,MPPT,0,14.5993,235.968,49.9889,3482.87,3474.14,-246.375,1.0,14.5785,238.622,49.99,3467.11,3454.1,-263.182,1.0,14.5426,239.555,49.9895,3464.11,3456.67,-268.875,1.0,412.155,411.696,412.96
2025-06-30 12:38:25,9962.64,750.017,1379.5,100.0,75194800.0,46.4999,MPPT,0,14.0954,234.648,50.0166,3345.6,3339.88,-195.528,1.0,14.0698,237.132,50.0165,3315.5,3313.63,-201.777,1.0,14.0023,237.789,50.0161,3319.77,3309.13,-205.438,1.0,409.598,408.441,411.175
2025-06-30 12:43:25,10250.5,750.17,1379.5,100.0,75195600.0,46.5139,MPPT,0,14.4919,236.308,50.0104,3455.4,3448.99,-210.384,1.0,14.3588,238.148,50.0112,3416.07,3392.87,-225.212,1.0,14.3665,237.357,50.0105,3400.33,3408.62,-225.512,1.0,410.863,409.471,412.265
2025-06-30 12:48:25,11123.7,749.782,1379.5,100.0,75196496.0,46.6523,MPPT,0,15.6494,237.002,49.9843,3745.78,3739.44,-217.801,1.0,15.5243,238.943,49.9856,3716.28,3675.67,-235.944,1.0,15.5812,238.114,49.9859,3683.24,3708.59,-239.037,1.0,412.07,410.352,413.875
2025-06-30 12:53:25,8577.53,749.912,1379.5,100.0,75197400.0,46.8264,MPPT,0,12.6331,236.214,50.0121,3016.57,2870.78,-926.464,1.0,12.4725,239.478,50.0126,2980.05,2839.57,-835.625,1.0,12.5052,237.378,50.0132,2959.97,2867.18,-812.405,1.0,411.891,410.163,413.017
2025-06-30 12:58:25,7230.2,749.923,1379.5,100.0,75198096.0,46.5298,MPPT,0,10.2384,236.439,50.0125,2440.47,2426.5,-260.811,1.0,10.2111,240.269,50.0131,2411.38,2406.97,-270.672,1.0,10.1829,235.249,50.0124,2422.14,2396.73,-265.343,1.0,412.028,408.957,411.757
2025-06-30 13:03:25,11506.3,749.894,1379.5,100.0,75198896.0,46.4579,MPPT,0,15.9623,239.33,50.0828,3861.87,3854.65,-235.932,1.0,15.8993,242.524,50.0819,3848.56,3811.51,-245.819,1.0,15.9285,240.452,50.082,3819.43,3840.16,-254.054,1.0,416.989,415.57,418.513
2025-06-30 13:08:25,10120.1,749.756,1379.5,100.0,75199800.0,46.5758,MPPT,0,14.0294,239.106,50.0642,3391.28,3382.37,-245.667,1.0,14.0313,242.023,50.064,3389.99,3357.85,-267.503,1.0,14.0569,240.701,50.064,3368.49,3379.86,-261.956,1.0,416.508,415.313,418.318
2025-06-30 13:13:24,9482.45,749.853,1379.5,100.0,75200600.0,46.6269,MPPT,0,13.2176,238.66,50.0726,3193.65,3184.03,-247.65,1.0,13.1797,241.87,50.0727,3155.67,3152.9,-258.985,1.0,13.0888,241.041,50.0729,3163.52,3145.51,-252.984,1.0,416.514,415.24,418.122
2025-06-30 13:18:25,11417.2,750.046,1379.5,100.0,75201504.0,46.6009,MPPT,0,15.8505,240.316,50.1156,3849.08,3841.46,-242.131,1.0,15.7247,243.326,50.1154,3799.53,3785.31,-249.235,1.0,15.7408,241.005,50.1163,3793.51,3790.41,-263.026,1.0,418.607,416.576,419.224
2025-06-30 13:23:25,13547.9,749.991,1379.5,100.0,75202600.0,47.0039,MPPT,0,18.497,243.942,50.1178,4554.11,4546.67,-260.227,1.0,18.4044,246.423,50.1169,4525.93,4483.61,-264.947,1.0,18.446,244.08,50.1168,4491.43,4517.59,-274.661,1.0,424.136,422.351,425.276
2025-06-30 13:28:25,17157.2,749.819,1379.5,100.0,75204096.0,47.9996,MPPT,0,23.4018,243.996,50.1029,5771.99,5765.25,-278.698,1.0,23.3246,246.525,50.1007,5702.9,5696.15,-283.485,1.0,23.3431,243.117,50.103,5703.2,5695.79,-284.652,1.0,425.527,421.133,424.286
2025-06-30 13:33:25,9909.47,750.084,1379.5,100.0,75205000.0,47.8843,MPPT,0,13.7717,238.548,50.0593,3327.6,3318.04,-252.047,1.0,13.7632,242.586,50.0596,3309.94,3292.2,-260.504,1.0,13.7265,239.976,50.0582,3302.49,3299.23,-266.021,1.0,416.571,414.776,417.888
2025-06-30 13:38:25,10641.9,749.93,1379.5,100.0,75206000.0,47.8298,MPPT,0,14.7759,239.156,50.0472,3570.7,3563.32,-229.453,1.0,14.7549,241.853,50.0461,3559.14,3528.96,-245.015,1.0,14.77,240.21,50.0472,3537.46,3549.64,-259.771,1.0,416.188,414.76,418.121
2025-06-30 13:43:25,10400.8,749.802,1379.5,100.0,75206800.0,47.6884,MPPT,0,14.474,239.806,49.9729,3501.44,3491.02,-270.016,1.0,14.3975,241.842,49.9727,3471.05,3451.25,-294.559,1.0,14.3891,241.329,49.9737,3463.8,3458.55,-294.312,1.0,416.94,416.167,418.523
2025-06-30 13:48:25,11024.5,750.006,1379.5,100.0,75207696.0,47.5846,MPPT,0,15.3311,240.477,50.0253,3708.3,3698.3,-272.17,1.0,15.2809,241.753,50.0251,3687.21,3650.1,-295.113,1.0,15.2952,239.87,50.0248,3662.01,3676.11,-285.831,1.0,417.061,414.688,418.703
2025-06-30 13:53:25,8928.04,749.945,1379.5,100.0,75208600.0,47.498,MPPT,0,12.4508,238.26,49.9939,2995.93,2982.45,-283.934,1.0,12.4232,240.755,49.995,3001.41,2960.27,-293.975,1.0,12.4576,241.369,49.9959,2974.83,2985.32,-310.377,1.0,415.398,414.962,417.058
2025-06-30 13:58:25,11729.9,750.024,1379.5,100.0,75209400.0,47.3211,MPPT,0,16.3068,238.739,50.0269,3937.93,3928.75,-268.797,1.0,16.2479,241.25,50.0274,3916.07,3896.44,-282.754,1.0,16.2202,241.968,50.0281,3906.69,3904.72,-297.922,1.0,416.459,416.34,417.777
2025-06-30 14:03:25,10047.3,749.894,1379.5,100.0,75210304.0,47.3469,MPPT,0,13.9864,240.534,50.0928,3385.63,3374.22,-277.757,1.0,13.9239,241.93,50.0935,3355.67,3330.44,-302.478,1.0,13.9264,239.815,50.0931,3344.15,3342.6,-295.856,1.0,416.716,415.243,418.301
2025-06-30 14:08:25,4594.0,750.087,1379.5,100.0,75210896.0,46.9016,MPPT,0,6.60039,237.272,50.1058,1576.25,1545.32,-310.687,1.0,6.56987,238.378,50.1055,1555.77,1526.85,-312.694,1.0,6.51586,237.784,50.1064,1558.55,1521.82,-323.238,1.0,411.804,410.601,413.28
2025-06-30 14:13:25,5755.62,750.1,1379.5,100.0,75211296.0,46.4141,MPPT,0,8.21441,235.993,50.0295,1956.83,1933.67,-300.192,1.0,8.18311,238.178,50.0293,1929.79,1915.88,-292.704,1.0,8.11327,237.608,50.0305,1938.11,1906.08,-301.614,1.0,410.657,409.784,412.216
2025-06-30 14:18:25,9005.13,749.831,1379.5,100.0,75211904.0,46.1829,MPPT,0,12.6664,236.828,50.0656,3028.08,3017.82,-249.091,1.0,12.635,238.156,50.0655,3013.7,2985.55,-256.124,1.0,12.6296,238.807,50.0655,2996.52,3001.77,-267.911,1.0,411.74,410.664,414.032
2025-06-30 14:23:25,11781.0,749.781,1379.5,100.0,75212896.0,46.5247,MPPT,0,16.4393,239.288,50.064,3957.22,3949.03,-254.383,1.0,16.362,239.533,50.0632,3937.01,3904.31,-258.621,1.0,16.4003,239.286,50.0646,3912.87,3927.65,-271.259,1.0,414.21,413.42,416.164
2025-06-30 14:28:25,14502.8,750.077,1379.5,100.0,75213904.0,46.9423,MPPT,0,20.2322,239.236,50.081,4879.02,4870.91,-281.229,1.0,20.0821,240.673,50.0821,4837.7,4802.95,-275.825,1.0,20.1588,239.248,50.0815,4810.87,4828.9,-291.721,1.0,415.28,413.499,416.532
2025-06-30 14:33:25,21986.8,749.944,1379.5,100.0,75215696.0,48.6252,MPPT,0,30.0962,241.536,50.1025,7348.24,7341.77,-308.184,1.0,30.0101,245.577,50.1016,7331.65,7321.3,-333.883,1.0,30.0691,244.253,50.1004,7328.91,7323.77,-339.825,1.0,423.045,421.797,421.787
2025-06-30 14:38:25,14767.7,749.938,1379.5,100.0,75217400.0,49.6466,MPPT,0,20.4555,238.174,50.0954,4940.36,4932.92,-271.003,1.0,20.3959,243.388,50.0947,4923.66,4918.94,-265.241,1.0,20.4329,241.955,50.0958,4926.09,4915.83,-277.526,1.0,418.392,416.948,417.214
2025-06-30 14:43:25,14831.1,750.116,1379.5,100.0,75218600.0,49.4932,MPPT,0,20.5789,236.545,50.0797,4953.09,4946.49,-255.67,1.0,20.549,243.465,50.0805,4947.04,4945.0,-262.972,1.0,20.5449,241.352,50.0805,4951.99,4939.65,-270.447,1.0,416.78,416.584,416.173
